,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E06000010,"Kingston upon Hull, City of"," 23,808 "," 11,355 "," 13,276 "," 15,114 "," 15,745 "," 13,879 "," 11,543 "," 10,945 "," 6,897 "," 9,661 ",," 11,566 "," 3,146 "," 3,975 "," 5,137 "," 6,109 "," 6,447 "," 9,397 "," 10,517 "," 6,686 "," 9,338 ",," 204,541 "
,E12000003,Yorkshire and The Humber,E08000034,Kirklees,E08000034,Kirklees," 35,653 "," 19,787 "," 23,096 "," 27,666 "," 26,235 "," 23,015 "," 20,010 "," 20,569 "," 14,475 "," 18,613 ",," 16,466 "," 5,738 "," 7,085 "," 11,226 "," 12,117 "," 14,401 "," 18,460 "," 19,943 "," 14,111 "," 17,782 ",," 366,448 "
,E12000003,Yorkshire and The Humber,E08000035,Leeds,E08000035,Leeds," 74,213 "," 37,886 "," 40,857 "," 45,681 "," 44,689 "," 38,413 "," 32,221 "," 33,291 "," 23,267 "," 33,452 ",," 35,581 "," 10,807 "," 12,641 "," 18,262 "," 20,210 "," 22,469 "," 29,143 "," 32,117 "," 22,521 "," 31,726 ",," 639,447 "
,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,E06000012,North East Lincolnshire," 11,433 "," 5,114 "," 7,765 "," 10,045 "," 10,962 "," 9,604 "," 8,410 "," 8,586 "," 6,090 "," 8,707 ",," 4,875 "," 1,411 "," 1,904 "," 2,488 "," 3,048 "," 3,463 "," 6,002 "," 8,276 "," 5,885 "," 8,415 ",," 132,483 "
,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,E06000013,North Lincolnshire," 13,380 "," 7,279 "," 8,972 "," 11,623 "," 12,220 "," 10,888 "," 9,721 "," 9,984 "," 7,145 "," 9,300 ",," 6,823 "," 2,153 "," 2,832 "," 4,522 "," 5,401 "," 6,352 "," 7,971 "," 9,571 "," 6,970 "," 9,060 ",," 162,167 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000166,Richmondshire," 3,241 "," 2,218 "," 2,568 "," 3,444 "," 3,646 "," 3,486 "," 3,060 "," 3,178 "," 2,237 "," 2,882 ",," 1,268 ", 334 , 407 , 577 , 680 , 898 ," 2,106 "," 3,070 "," 2,189 "," 2,636 ",," 44,125 "
,E12000003,Yorkshire and The Humber,E08000018,Rotherham,E08000018,Rotherham," 30,436 "," 12,663 "," 14,724 "," 18,031 "," 17,576 "," 15,733 "," 13,630 "," 13,876 "," 10,394 "," 12,846 ",," 10,404 "," 3,118 "," 3,946 "," 5,654 "," 6,118 "," 6,555 "," 12,689 "," 13,509 "," 10,146 "," 12,568 ",," 244,616 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000167,Ryedale," 3,091 "," 2,298 "," 2,952 "," 3,851 "," 4,396 "," 4,013 "," 3,817 "," 4,015 "," 2,977 "," 3,958 ",," 1,651 ", 540 , 773 ," 1,158 "," 1,502 "," 1,762 "," 3,231 "," 3,882 "," 2,911 "," 3,883 ",," 56,661 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000168,Scarborough," 9,663 "," 4,375 "," 5,536 "," 7,107 "," 8,257 "," 7,990 "," 7,501 "," 8,027 "," 5,788 "," 7,603 ",," 4,490 "," 1,380 "," 1,837 "," 2,669 "," 3,501 "," 4,618 "," 6,694 "," 7,826 "," 5,679 "," 7,274 ",," 117,815 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000169,Selby," 7,344 "," 4,461 "," 5,464 "," 6,589 "," 6,895 "," 6,039 "," 5,092 "," 5,338 "," 3,645 "," 4,358 ",," 2,748 "," 1,101 "," 1,400 "," 1,951 "," 2,392 "," 2,826 "," 4,678 "," 5,227 "," 3,590 "," 4,137 ",," 85,275 "
,E12000003,Yorkshire and The Humber,E08000019,Sheffield,E08000019,Sheffield," 56,981 "," 25,475 "," 27,832 "," 33,209 "," 32,127 "," 27,943 "," 23,759 "," 23,921 "," 18,370 "," 25,540 ",," 24,581 "," 6,893 "," 8,492 "," 11,733 "," 12,988 "," 13,892 "," 19,888 "," 22,913 "," 17,799 "," 24,571 ",," 458,907 "
,E12000003,Yorkshire and The Humber,E08000036,Wakefield,E08000036,Wakefield," 30,040 "," 15,630 "," 19,505 "," 24,406 "," 23,646 "," 20,413 "," 17,843 "," 18,006 "," 12,936 "," 15,842 ",," 13,086 "," 3,913 "," 5,220 "," 8,943 "," 9,494 "," 10,711 "," 16,660 "," 17,539 "," 12,691 "," 15,543 ",," 312,067 "
,E12000003,Yorkshire and The Humber,E06000014,York,E06000014,York," 16,448 "," 9,983 "," 10,584 "," 12,505 "," 12,276 "," 10,651 "," 9,464 "," 10,264 "," 7,352 "," 10,690 ",," 7,788 "," 2,171 "," 2,381 "," 3,219 "," 3,715 "," 4,471 "," 8,789 "," 9,955 "," 7,164 "," 10,455 ",," 170,325 "
