,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000165,Harrogate," 14,869 "," 8,545 "," 9,917 "," 11,977 "," 12,345 "," 10,826 "," 9,273 "," 10,044 "," 7,319 "," 10,634 ",," 6,106 "," 2,302 "," 3,280 "," 6,082 "," 6,465 "," 7,459 "," 8,774 "," 9,852 "," 7,185 "," 10,404 ",," 173,658 "
,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E06000010,"Kingston upon Hull, City of"," 27,154 "," 11,817 "," 13,562 "," 15,262 "," 15,808 "," 13,901 "," 11,558 "," 10,947 "," 6,893 "," 9,653 ",," 13,485 "," 3,717 "," 4,811 "," 7,173 "," 8,107 "," 9,032 "," 10,334 "," 10,645 "," 6,721 "," 9,377 ",," 219,957 "
,E12000003,Yorkshire and The Humber,E08000034,Kirklees,E08000034,Kirklees," 41,534 "," 20,949 "," 23,700 "," 27,823 "," 26,348 "," 23,070 "," 20,024 "," 20,585 "," 14,473 "," 18,591 ",," 18,786 "," 6,573 "," 8,218 "," 16,273 "," 14,949 "," 18,036 "," 18,859 "," 20,086 "," 14,165 "," 17,897 ",," 390,939 "
,E12000003,Yorkshire and The Humber,E08000035,Leeds,E08000035,Leeds," 87,099 "," 40,558 "," 41,876 "," 45,908 "," 44,812 "," 38,501 "," 32,265 "," 33,299 "," 23,266 "," 33,398 ",," 40,484 "," 12,875 "," 16,115 "," 24,462 "," 24,843 "," 28,403 "," 30,152 "," 32,388 "," 22,631 "," 31,822 ",," 685,157 "
,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,E06000012,North East Lincolnshire," 13,080 "," 6,257 "," 8,029 "," 10,102 "," 10,999 "," 9,618 "," 8,416 "," 8,590 "," 6,092 "," 8,703 ",," 5,778 "," 1,665 "," 2,297 "," 3,051 "," 3,834 "," 4,873 "," 7,501 "," 8,359 "," 5,929 "," 8,469 ",," 141,642 "
,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,E06000013,North Lincolnshire," 15,782 "," 7,637 "," 9,085 "," 11,664 "," 12,249 "," 10,919 "," 9,725 "," 9,983 "," 7,140 "," 9,283 ",," 7,659 "," 2,418 "," 3,346 "," 6,126 "," 7,157 "," 8,004 "," 8,983 "," 9,749 "," 7,015 "," 9,083 ",," 173,007 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000166,Richmondshire," 4,549 "," 2,282 "," 2,598 "," 3,449 "," 3,652 "," 3,493 "," 3,061 "," 3,175 "," 2,234 "," 2,878 ",," 1,471 ", 405 , 506 , 869 ," 1,261 "," 1,622 "," 2,557 "," 3,096 "," 2,206 "," 2,640 ",," 48,004 "
,E12000003,Yorkshire and The Humber,E08000018,Rotherham,E08000018,Rotherham," 34,502 "," 12,976 "," 14,913 "," 18,129 "," 17,628 "," 15,767 "," 13,636 "," 13,877 "," 10,392 "," 12,831 ",," 12,753 "," 3,884 "," 5,097 "," 8,621 "," 9,238 "," 9,645 "," 13,009 "," 13,584 "," 10,206 "," 12,595 ",," 263,283 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000167,Ryedale," 4,443 "," 2,359 "," 2,981 "," 3,853 "," 4,406 "," 4,018 "," 3,817 "," 4,019 "," 2,980 "," 3,949 ",," 1,791 ", 617 , 920 ," 1,575 "," 1,962 "," 2,759 "," 3,612 "," 3,959 "," 2,930 "," 3,900 ",," 60,850 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000168,Scarborough," 10,993 "," 4,495 "," 5,588 "," 7,120 "," 8,265 "," 8,009 "," 7,513 "," 8,027 "," 5,791 "," 7,597 ",," 4,920 "," 1,539 "," 2,102 "," 3,967 "," 5,376 "," 6,293 "," 6,967 "," 7,879 "," 5,705 "," 7,313 ",," 125,459 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000169,Selby," 9,220 "," 4,663 "," 5,520 "," 6,602 "," 6,904 "," 6,050 "," 5,090 "," 5,342 "," 3,644 "," 4,349 ",," 3,321 "," 1,218 "," 1,546 "," 2,346 "," 3,158 "," 4,289 "," 4,872 "," 5,252 "," 3,597 "," 4,136 ",," 91,119 "
,E12000003,Yorkshire and The Humber,E08000019,Sheffield,E08000019,Sheffield," 67,419 "," 26,361 "," 28,269 "," 33,344 "," 32,261 "," 28,031 "," 23,789 "," 23,918 "," 18,364 "," 25,508 ",," 28,232 "," 8,004 "," 10,050 "," 16,580 "," 17,456 "," 18,136 "," 21,534 "," 23,201 "," 17,942 "," 24,698 ",," 493,097 "
,E12000003,Yorkshire and The Humber,E08000036,Wakefield,E08000036,Wakefield," 35,920 "," 16,709 "," 19,893 "," 24,493 "," 23,695 "," 20,459 "," 17,855 "," 18,008 "," 12,930 "," 15,825 ",," 15,256 "," 4,677 "," 6,460 "," 11,742 "," 11,580 "," 14,052 "," 17,026 "," 17,653 "," 12,739 "," 15,582 ",," 332,554 "
,E12000003,Yorkshire and The Humber,E06000014,York,E06000014,York," 19,845 "," 10,323 "," 10,760 "," 12,595 "," 12,362 "," 10,683 "," 9,472 "," 10,263 "," 7,348 "," 10,678 ",," 9,111 "," 2,592 "," 2,913 "," 5,925 "," 5,092 "," 7,483 "," 8,968 "," 9,989 "," 7,188 "," 10,469 ",," 184,059 "
