,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",E06000010,"Kingston upon Hull, City of"," 21,728 "," 9,986 "," 12,612 "," 15,024 "," 15,684 "," 13,847 "," 11,532 "," 10,936 "," 6,895 "," 9,683 ",," 9,352 "," 2,550 "," 3,176 "," 3,975 "," 4,729 "," 4,815 "," 7,250 "," 10,347 "," 6,643 "," 9,272 ",," 190,036 "
,E12000003,Yorkshire and The Humber,E08000034,Kirklees,E08000034,Kirklees," 29,068 "," 16,671 "," 21,784 "," 27,501 "," 26,139 "," 22,959 "," 19,976 "," 20,567 "," 14,476 "," 18,639 ",," 14,177 "," 4,961 "," 6,059 "," 8,837 "," 9,798 "," 10,329 "," 17,025 "," 19,691 "," 13,994 "," 17,629 ",," 340,280 "
,E12000003,Yorkshire and The Humber,E08000035,Leeds,E08000035,Leeds," 66,540 "," 31,094 "," 39,208 "," 45,459 "," 44,555 "," 38,320 "," 32,203 "," 33,289 "," 23,264 "," 33,502 ",," 31,076 "," 9,140 "," 10,586 "," 14,162 "," 16,108 "," 16,965 "," 26,494 "," 31,705 "," 22,406 "," 31,608 ",," 597,684 "
,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,E06000012,North East Lincolnshire," 10,971 "," 4,771 "," 7,671 "," 10,026 "," 10,946 "," 9,598 "," 8,397 "," 8,589 "," 6,096 "," 8,718 ",," 3,784 "," 1,033 "," 1,415 "," 1,744 "," 2,061 "," 1,829 "," 2,537 "," 8,105 "," 5,810 "," 8,344 ",," 122,445 "
,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,E06000013,North Lincolnshire," 11,879 "," 6,863 "," 8,848 "," 11,586 "," 12,188 "," 10,873 "," 9,716 "," 9,981 "," 7,153 "," 9,317 ",," 5,949 "," 1,872 "," 2,439 "," 3,844 "," 4,649 "," 5,238 "," 6,342 "," 9,448 "," 6,936 "," 9,010 ",," 154,131 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000166,Richmondshire," 3,126 "," 1,778 "," 2,479 "," 3,416 "," 3,636 "," 3,473 "," 3,056 "," 3,179 "," 2,239 "," 2,888 ",," 1,197 ", 308 , 382 , 531 , 618 , 806 ," 1,882 "," 3,024 "," 2,183 "," 2,621 ",," 42,822 "
,E12000003,Yorkshire and The Humber,E08000018,Rotherham,E08000018,Rotherham," 27,173 "," 12,361 "," 14,584 "," 17,951 "," 17,540 "," 15,716 "," 13,627 "," 13,881 "," 10,399 "," 12,865 ",," 9,133 "," 2,780 "," 3,526 "," 4,925 "," 5,373 "," 5,819 "," 12,000 "," 13,371 "," 10,097 "," 12,500 ",," 235,621 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000167,Ryedale," 2,803 "," 2,202 "," 2,900 "," 3,842 "," 4,382 "," 4,003 "," 3,812 "," 4,018 "," 2,979 "," 3,961 ",," 1,297 ", 424 , 595 , 881 ," 1,166 "," 1,227 "," 2,324 "," 3,588 "," 2,811 "," 3,850 ",," 53,065 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000168,Scarborough," 7,238 "," 3,964 "," 5,383 "," 7,077 "," 8,242 "," 7,973 "," 7,492 "," 8,022 "," 5,789 "," 7,622 ",," 3,920 "," 1,212 "," 1,620 "," 2,362 "," 3,004 "," 4,030 "," 5,323 "," 7,736 "," 5,649 "," 7,271 ",," 110,929 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000169,Selby," 5,552 "," 3,976 "," 5,319 "," 6,573 "," 6,882 "," 6,032 "," 5,095 "," 5,339 "," 3,650 "," 4,364 ",," 2,241 ", 900 ," 1,198 "," 1,486 "," 1,995 "," 2,243 "," 3,624 "," 5,191 "," 3,579 "," 4,130 ",," 79,369 "
,E12000003,Yorkshire and The Humber,E08000019,Sheffield,E08000019,Sheffield," 49,051 "," 24,313 "," 27,383 "," 33,084 "," 32,000 "," 27,830 "," 23,724 "," 23,919 "," 18,376 "," 25,566 ",," 20,024 "," 5,508 "," 6,658 "," 8,691 "," 9,551 "," 9,854 "," 14,621 "," 22,352 "," 17,584 "," 24,397 ",," 424,486 "
,E12000003,Yorkshire and The Humber,E08000036,Wakefield,E08000036,Wakefield," 26,175 "," 13,207 "," 18,823 "," 24,289 "," 23,579 "," 20,384 "," 17,826 "," 18,007 "," 12,938 "," 15,869 ",," 11,036 "," 3,223 "," 4,250 "," 7,244 "," 7,791 "," 7,997 "," 15,394 "," 17,266 "," 12,579 "," 15,445 ",," 293,322 "
,E12000003,Yorkshire and The Humber,E06000014,York,E06000014,York," 13,912 "," 8,441 "," 10,101 "," 12,457 "," 12,259 "," 10,638 "," 9,454 "," 10,263 "," 7,347 "," 10,696 ",," 6,846 "," 1,862 "," 1,996 "," 2,702 "," 3,114 "," 2,872 "," 7,482 "," 9,854 "," 7,115 "," 10,409 ",," 159,820 "
