MSOA11CD,STP21CD
E02004281,E54000041
E02004282,E54000041
E02004283,E54000041
E02004284,E54000041
E02004285,E54000041
E02004286,E54000041
E02004287,E54000041
E02004288,E54000041
E02004289,E54000041
E02004290,E54000050
E02004291,E54000050
E02004292,E54000050
E02004293,E54000050
E02004294,E54000050
E02004295,E54000050
E02004296,E54000050
E02004297,E54000050
E02004298,E54000050
E02004299,E54000050
E02004300,E54000050
E02004301,E54000050
E02004302,E54000050
E02004303,E54000050
E02004304,E54000050
E02004305,E54000050
E02004306,E54000050
E02004307,E54000050
E02004308,E54000050
E02004309,E54000050
E02004310,E54000050
E02004311,E54000050
E02004312,E54000050
E02004313,E54000050
E02004314,E54000050
E02004315,E54000050
E02004316,E54000050
E02004317,E54000050
E02004318,E54000050
E02004319,E54000050
E02004320,E54000050
E02004321,E54000050
E02004322,E54000050
E02004323,E54000050
E02004324,E54000050
E02004325,E54000050
E02004326,E54000050
E02004327,E54000050
E02004328,E54000050
E02004329,E54000050
E02004330,E54000050
E02004331,E54000050
E02004332,E54000050
E02004333,E54000050
E02004334,E54000050
E02004335,E54000050
E02004336,E54000050
E02004337,E54000050
E02004338,E54000050
E02004339,E54000050
E02004340,E54000050
E02004341,E54000050
E02004342,E54000050
E02004343,E54000050
E02004344,E54000050
E02004345,E54000050
E02004346,E54000050
E02004347,E54000050
E02004348,E54000050
E02004349,E54000050
E02004350,E54000050
E02004351,E54000050
E02004352,E54000050
E02004353,E54000050
E02004354,E54000050
E02004355,E54000050
E02004356,E54000053
E02004357,E54000053
E02004358,E54000053
E02004359,E54000053
E02004361,E54000053
E02004362,E54000053
E02004363,E54000053
E02004364,E54000053
E02004365,E54000053
E02004366,E54000053
E02004367,E54000053
E02004368,E54000053
E02004369,E54000053
E02004370,E54000053
E02004371,E54000053
E02004372,E54000053
E02004373,E54000053
E02004374,E54000053
E02004375,E54000053
E02004376,E54000053
E02004377,E54000053
E02004378,E54000053
E02004379,E54000053
E02004380,E54000053
E02004381,E54000053
E02004382,E54000053
E02004383,E54000053
E02004384,E54000053
E02004385,E54000053
E02004386,E54000053
E02004387,E54000053
E02004388,E54000053
E02004389,E54000053
E02004390,E54000053
E02004391,E54000053
E02004392,E54000053
E02004393,E54000053
E02004394,E54000053
E02004395,E54000053
E02004396,E54000053
E02004397,E54000053
E02004398,E54000053
E02004399,E54000053
E02004400,E54000053
E02004401,E54000053
E02004402,E54000053
E02004403,E54000053
E02004404,E54000053
E02004405,E54000053
E02004406,E54000053
E02004407,E54000053
E02004408,E54000053
E02004409,E54000053
E02004410,E54000053
E02004411,E54000053
E02004412,E54000053
E02004413,E54000053
E02004414,E54000053
E02004415,E54000053
E02004416,E54000053
E02004417,E54000053
E02004418,E54000053
E02004419,E54000053
E02004420,E54000053
E02004421,E54000053
E02004422,E54000053
E02004423,E54000053
E02004424,E54000026
E02004425,E54000026
E02004426,E54000026
E02004427,E54000026
E02004428,E54000026
E02004429,E54000026
E02004430,E54000026
E02004431,E54000026
E02004432,E54000026
E02004433,E54000026
E02004434,E54000026
E02004435,E54000026
E02004436,E54000026
E02004437,E54000026
E02004438,E54000026
E02004439,E54000026
E02004440,E54000026
E02004441,E54000026
E02004442,E54000026
E02004443,E54000026
E02004444,E54000026
E02004445,E54000026
E02004446,E54000026
E02004447,E54000026
E02004448,E54000026
E02004449,E54000026
E02004450,E54000026
E02004451,E54000026
E02004452,E54000026
E02004453,E54000026
E02004454,E54000026
E02004455,E54000026
E02004456,E54000026
E02004457,E54000026
E02004458,E54000026
E02004459,E54000026
E02004460,E54000026
E02004461,E54000026
E02004462,E54000026
E02004463,E54000026
E02004464,E54000026
E02004465,E54000026
E02004466,E54000026
E02004467,E54000026
E02004468,E54000026
E02004469,E54000026
E02004470,E54000026
E02004471,E54000026
E02004472,E54000026
E02004473,E54000026
E02004474,E54000026
E02004475,E54000026
E02004476,E54000026
E02004477,E54000026
E02004478,E54000026
E02004479,E54000026
E02004480,E54000026
E02004481,E54000026
E02004482,E54000026
E02004483,E54000026
E02004484,E54000026
E02004485,E54000026
E02004486,E54000026
E02004487,E54000026
E02004488,E54000026
E02004489,E54000026
E02004490,E54000026
E02004491,E54000026
E02004492,E54000026
E02004493,E54000026
E02004494,E54000026
E02004495,E54000026
E02004496,E54000026
E02004497,E54000026
E02004498,E54000026
E02004499,E54000026
E02004500,E54000026
E02004501,E54000026
E02004502,E54000026
E02004503,E54000026
E02004504,E54000026
E02004505,E54000026
E02004506,E54000023
E02004507,E54000023
E02004508,E54000023
E02004509,E54000023
E02004512,E54000023
E02004513,E54000023
E02004514,E54000023
E02004515,E54000023
E02004516,E54000023
E02004517,E54000023
E02004518,E54000023
E02004519,E54000023
E02004520,E54000023
E02004521,E54000023
E02004522,E54000023
E02004523,E54000023
E02004524,E54000023
E02004525,E54000023
E02004526,E54000023
E02004527,E54000025
E02004528,E54000025
E02004529,E54000025
E02004530,E54000025
E02004531,E54000025
E02004532,E54000025
E02004533,E54000025
E02004534,E54000025
E02004535,E54000025
E02004536,E54000025
E02004537,E54000025
E02004538,E54000025
E02004539,E54000025
E02004540,E54000025
E02004541,E54000025
E02004542,E54000025
E02004543,E54000025
E02004544,E54000025
E02004545,E54000025
E02004546,E54000025
E02004547,E54000025
E02004548,E54000025
E02004549,E54000025
E02004550,E54000025
E02004551,E54000025
E02004552,E54000025
E02004553,E54000025
E02004554,E54000025
E02004555,E54000026
E02004556,E54000026
E02004557,E54000026
E02004558,E54000026
E02004559,E54000026
E02004560,E54000026
E02004561,E54000026
E02004562,E54000026
E02004563,E54000026
E02004564,E54000026
E02004565,E54000026
E02004566,E54000026
E02004567,E54000026
E02004568,E54000026
E02004569,E54000026
E02004570,E54000026
E02004571,E54000026
E02004572,E54000026
E02004573,E54000023
E02004574,E54000023
E02004575,E54000023
E02004576,E54000023
E02004577,E54000023
E02004578,E54000023
E02004579,E54000023
E02004580,E54000023
E02004581,E54000023
E02004582,E54000023
E02004583,E54000023
E02004584,E54000023
E02004585,E54000023
E02004586,E54000023
E02004587,E54000023
E02004588,E54000023
E02004589,E54000023
E02004590,E54000023
E02004591,E54000025
E02004592,E54000025
E02004593,E54000025
E02004594,E54000025
E02004595,E54000025
E02004596,E54000025
E02004597,E54000025
E02004598,E54000025
E02004599,E54000025
E02004600,E54000043
E02004601,E54000043
E02004602,E54000043
E02004603,E54000043
E02004604,E54000043
E02004605,E54000043
E02004606,E54000043
E02004607,E54000043
E02004608,E54000043
E02004609,E54000043
E02004610,E54000043
E02004611,E54000043
E02004612,E54000043
E02004613,E54000043
E02004614,E54000043
E02004615,E54000043
E02004616,E54000043
E02004617,E54000043
E02004618,E54000043
E02004619,E54000043
E02004620,E54000043
E02004621,E54000043
E02004622,E54000043
E02004623,E54000043
E02004624,E54000043
E02004625,E54000043
E02004626,E54000043
E02004627,E54000043
E02004628,E54000043
E02004629,E54000043
E02004630,E54000043
E02004631,E54000043
E02004632,E54000043
E02004633,E54000043
E02004634,E54000043
E02004635,E54000043
E02004636,E54000043
E02004637,E54000043
E02004638,E54000043
E02004639,E54000043
E02004640,E54000043
E02004641,E54000043
E02004642,E54000043
E02004643,E54000043
E02004644,E54000043
E02004645,E54000043
E02004646,E54000043
E02004647,E54000043
E02004648,E54000043
E02004649,E54000043
E02004650,E54000043
E02004651,E54000043
E02004652,E54000043
E02004653,E54000043
E02004654,E54000043
E02004655,E54000043
E02004656,E54000043
E02004657,E54000043
E02004658,E54000043
E02004659,E54000043
E02004660,E54000043
E02004661,E54000043
E02004662,E54000043
E02004663,E54000043
E02004664,E54000043
E02004665,E54000043
E02004666,E54000043
E02004667,E54000043
E02004668,E54000043
E02004669,E54000043
E02004670,E54000043
E02004671,E54000043
E02004672,E54000043
E02004673,E54000043
E02004674,E54000043
E02004675,E54000042
E02004676,E54000042
E02004677,E54000042
E02004678,E54000042
E02004679,E54000042
E02004680,E54000042
E02004681,E54000042
E02004682,E54000042
E02004683,E54000042
E02004684,E54000042
E02004685,E54000042
E02004686,E54000042
E02004687,E54000042
E02004688,E54000042
E02004689,E54000042
E02004690,E54000042
E02004691,E54000042
E02004692,E54000042
E02004693,E54000042
E02004694,E54000042
E02004695,E54000042
E02004696,E54000042
E02004697,E54000042
E02004698,E54000042
E02004699,E54000042
E02004700,E54000042
E02004702,E54000042
E02004703,E54000042
E02004704,E54000042
E02004705,E54000042
E02004706,E54000042
E02004707,E54000042
E02004708,E54000042
E02004709,E54000042
E02004710,E54000042
E02004712,E54000042
E02004713,E54000042
E02004714,E54000042
E02004715,E54000042
E02004716,E54000042
E02004717,E54000042
E02004718,E54000042
E02004719,E54000042
E02004720,E54000042
E02004721,E54000042
E02004722,E54000042
E02004723,E54000042
E02004724,E54000042
E02004725,E54000042
E02004726,E54000042
E02004727,E54000042
E02004728,E54000042
E02004729,E54000042
E02004730,E54000042
E02004731,E54000042
E02004732,E54000042
E02004733,E54000042
E02004734,E54000042
E02004735,E54000042
E02004736,E54000042
E02004737,E54000042
E02004738,E54000042
E02004739,E54000042
E02004740,E54000042
E02004741,E54000042
E02004742,E54000042
E02004743,E54000042
E02004744,E54000042
E02004745,E54000042
E02004746,E54000042
E02004747,E54000042
E02004748,E54000042
E02004749,E54000042
E02004750,E54000042
E02004751,E54000034
E02004752,E54000034
E02004753,E54000034
E02004754,E54000042
E02004755,E54000034
E02004756,E54000042
E02004757,E54000034
E02004758,E54000034
E02004758,E54000042
E02004759,E54000034
E02004760,E54000034
E02004761,E54000042
E02004764,E54000042
E02004765,E54000042
E02004766,E54000042
E02004767,E54000042
E02004768,E54000042
E02004769,E54000042
E02004770,E54000042
E02004771,E54000042
E02004772,E54000042
E02004774,E54000042
E02004775,E54000042
E02004776,E54000042
E02004777,E54000042
E02004778,E54000042
E02004779,E54000042
E02004780,E54000042
E02004781,E54000042
E02004782,E54000042
E02004783,E54000042
E02004784,E54000042
E02004785,E54000042
E02004786,E54000042
E02004787,E54000042
E02004788,E54000042
E02004789,E54000042
E02004790,E54000042
E02004791,E54000042
E02004792,E54000042
E02004793,E54000042
E02004794,E54000042
E02004795,E54000042
E02004796,E54000042
E02004797,E54000042
E02004798,E54000042
E02004799,E54000042
E02004800,E54000042
E02004801,E54000042
E02004802,E54000034
E02004803,E54000034
E02004804,E54000034
E02004805,E54000034
E02004806,E54000034
E02004807,E54000034
E02004808,E54000034
E02004809,E54000034
E02004810,E54000034
E02004811,E54000034
E02004812,E54000034
E02004813,E54000034
E02004814,E54000042
E02004815,E54000042
E02004816,E54000042
E02004817,E54000042
E02004818,E54000042
E02004819,E54000042
E02004820,E54000042
E02004821,E54000042
E02004822,E54000042
E02004823,E54000042
E02004824,E54000042
E02004825,E54000042
E02004826,E54000042
E02004827,E54000042
E02004828,E54000042
E02004829,E54000042
E02004830,E54000042
E02004831,E54000042
E02004832,E54000042
E02004833,E54000042
E02004834,E54000042
E02004835,E54000042
E02004836,E54000042
E02004837,E54000042
E02004838,E54000042
E02004839,E54000042
E02004840,E54000042
E02004841,E54000042
E02004842,E54000042
E02004843,E54000025
E02004844,E54000025
E02004845,E54000025
E02004846,E54000025
E02004847,E54000025
E02004848,E54000025
E02004849,E54000025
E02004850,E54000025
E02004851,E54000025
E02004852,E54000025
E02004853,E54000025
E02004854,E54000025
E02004855,E54000025
E02004856,E54000025
E02004857,E54000025
E02004858,E54000025
E02004859,E54000025
E02004860,E54000025
E02004861,E54000025
E02004862,E54000025
E02004863,E54000025
E02004864,E54000025
E02004865,E54000025
E02004866,E54000025
E02004867,E54000025
E02004868,E54000025
E02004869,E54000025
E02004870,E54000025
E02004871,E54000025
E02004872,E54000025
E02004873,E54000025
E02004874,E54000025
E02004875,E54000025
E02004876,E54000025
E02004877,E54000025
E02004878,E54000025
E02004879,E54000025
E02004880,E54000025
E02004881,E54000025
E02004882,E54000025
E02004883,E54000025
E02004884,E54000025
E02004885,E54000025
E02004886,E54000025
E02004887,E54000025
E02004888,E54000025
E02004889,E54000025
E02004890,E54000025
E02004891,E54000025
E02004892,E54000025
E02004893,E54000025
E02004894,E54000025
E02004895,E54000025
E02004896,E54000025
E02004897,E54000025
E02004898,E54000025
E02004899,E54000025
E02004900,E54000025
E02004901,E54000025
E02004902,E54000025
E02004903,E54000025
E02004904,E54000025
E02004905,E54000025
E02004906,E54000025
E02004907,E54000025
E02004908,E54000025
E02004909,E54000021
E02004910,E54000021
E02004911,E54000025
E02004912,E54000025
E02004913,E54000025
E02004913,E54000021
E02004913,E54000025
E02004914,E54000025
E02004915,E54000025
E02004916,E54000025
E02004917,E54000025
E02004918,E54000025
E02004919,E54000025
E02004920,E54000025
E02004921,E54000025
E02004922,E54000025
E02004923,E54000025
E02004924,E54000025
E02004925,E54000025
E02004926,E54000025
E02004927,E54000025
E02004928,E54000025
E02004929,E54000025
E02004930,E54000025
E02004931,E54000025
E02004932,E54000025
E02004933,E54000025
E02004934,E54000025
E02004935,E54000025
E02004936,E54000025
E02004937,E54000025
E02004938,E54000025
E02004939,E54000025
E02004940,E54000025
E02004941,E54000025
E02004942,E54000025
E02004943,E54000025
E02004944,E54000025
E02004945,E54000025
E02004946,E54000025
E02004947,E54000025
E02004948,E54000025
E02004949,E54000025
E02004950,E54000025
E02004951,E54000025
E02004952,E54000025
E02004953,E54000025
E02004954,E54000025
E02004955,E54000025
E02004956,E54000025
E02004957,E54000025
E02004958,E54000025
E02004959,E54000025
E02004960,E54000025
E02004961,E54000025
E02004962,E54000025
E02004963,E54000025
E02004964,E54000025
E02004965,E54000025
E02004966,E54000025
E02004967,E54000025
E02004968,E54000025
E02004969,E54000025
E02004970,E54000025
E02004971,E54000025
E02004972,E54000025
E02004973,E54000025
E02004974,E54000025
E02004975,E54000025
E02004976,E54000025
E02004977,E54000025
E02004978,E54000025
E02004979,E54000025
E02004980,E54000025
E02004981,E54000025
E02004982,E54000025
E02004983,E54000025
E02004984,E54000025
E02004985,E54000025
E02004986,E54000025
E02004987,E54000025
E02004988,E54000025
E02004989,E54000025
E02004990,E54000025
E02004991,E54000025
E02004992,E54000025
E02004993,E54000025
E02004994,E54000025
E02004995,E54000025
E02004996,E54000032
E02004997,E54000032
E02004998,E54000032
E02004999,E54000032
E02005000,E54000032
E02005001,E54000032
E02005002,E54000032
E02005003,E54000032
E02005004,E54000032
E02005005,E54000032
E02005006,E54000032
E02005007,E54000032
E02005008,E54000032
E02005009,E54000032
E02005010,E54000032
E02005011,E54000032
E02005012,E54000032
E02005013,E54000032
E02005014,E54000032
E02005015,E54000032
E02005016,E54000032
E02005017,E54000032
E02005018,E54000032
E02005019,E54000032
E02005020,E54000032
E02005021,E54000032
E02005022,E54000032
E02005023,E54000032
E02005025,E54000032
E02005026,E54000032
E02005027,E54000032
E02005028,E54000032
E02005029,E54000032
E02005030,E54000032
E02005031,E54000032
E02005032,E54000032
E02005033,E54000032
E02005034,E54000032
E02005035,E54000032
E02005036,E54000032
E02005037,E54000032
E02005038,E54000032
E02005039,E54000032
E02005040,E54000032
E02005041,E54000032
E02005042,E54000032
E02005043,E54000032
E02005044,E54000032
E02005045,E54000032
E02005046,E54000032
E02005047,E54000032
E02005048,E54000032
E02005049,E54000032
E02005050,E54000032
E02005051,E54000032
E02005052,E54000032
E02005053,E54000032
E02005054,E54000032
E02005055,E54000032
E02005056,E54000032
E02005057,E54000032
E02005058,E54000032
E02005059,E54000032
E02005060,E54000032
E02005061,E54000032
E02005062,E54000032
E02005063,E54000032
E02005064,E54000032
E02005065,E54000032
E02005066,E54000032
E02005067,E54000032
E02005068,E54000032
E02005069,E54000032
E02005070,E54000032
E02005071,E54000032
E02005072,E54000032
E02005073,E54000032
E02005074,E54000032
E02005075,E54000032
E02005076,E54000032
E02005077,E54000032
E02005078,E54000032
E02005079,E54000032
E02005080,E54000032
E02005081,E54000032
E02005082,E54000032
E02005083,E54000032
E02005084,E54000032
E02005085,E54000032
E02005086,E54000032
E02005087,E54000032
E02005088,E54000032
E02005089,E54000032
E02005090,E54000032
E02005091,E54000032
E02005093,E54000032
E02005094,E54000032
E02005095,E54000032
E02005096,E54000032
E02005097,E54000032
E02005098,E54000032
E02005099,E54000032
E02005100,E54000032
E02005101,E54000032
E02005102,E54000032
E02005103,E54000032
E02005104,E54000032
E02005105,E54000032
E02005106,E54000032
E02005107,E54000032
E02005109,E54000032
E02005110,E54000032
E02005111,E54000032
E02005112,E54000032
E02005113,E54000032
E02005114,E54000032
E02005115,E54000032
E02005116,E54000032
E02005117,E54000032
E02005118,E54000032
E02005119,E54000032
E02005120,E54000032
E02005121,E54000032
E02005122,E54000032
E02005123,E54000032
E02005124,E54000032
E02005125,E54000032
E02005126,E54000032
E02005127,E54000032
E02005128,E54000032
E02005129,E54000032
E02005130,E54000032
E02005131,E54000032
E02005132,E54000032
E02005133,E54000032
E02005134,E54000032
E02005135,E54000032
E02005136,E54000032
E02005137,E54000032
E02005138,E54000032
E02005139,E54000032
E02005140,E54000032
E02005141,E54000032
E02005142,E54000032
E02005143,E54000032
E02005144,E54000032
E02005145,E54000032
E02005146,E54000032
E02005147,E54000032
E02005148,E54000032
E02005149,E54000032
E02005150,E54000032
E02005151,E54000032
E02005153,E54000032
E02005154,E54000032
E02005155,E54000032
E02005156,E54000032
E02005157,E54000032
E02005158,E54000032
E02005159,E54000032
E02005160,E54000032
E02005161,E54000032
E02005162,E54000032
E02005163,E54000032
E02005164,E54000032
E02005165,E54000032
E02005166,E54000032
E02005167,E54000032
E02005168,E54000032
E02005169,E54000032
E02005170,E54000032
E02005171,E54000032
E02005172,E54000032
E02005173,E54000032
E02005174,E54000032
E02005175,E54000032
E02005176,E54000048
E02005177,E54000048
E02005178,E54000048
E02005179,E54000048
E02005180,E54000048
E02005181,E54000048
E02005182,E54000048
E02005183,E54000048
E02005184,E54000048
E02005185,E54000048
E02005186,E54000048
E02005189,E54000048
E02005190,E54000048
E02005191,E54000048
E02005192,E54000048
E02005193,E54000048
E02005194,E54000048
E02005195,E54000048
E02005196,E54000048
E02005197,E54000048
E02005198,E54000048
E02005199,E54000048
E02005200,E54000048
E02005201,E54000048
E02005202,E54000048
E02005203,E54000048
E02005204,E54000048
E02005205,E54000048
E02005206,E54000048
E02005207,E54000048
E02005208,E54000048
E02005209,E54000048
E02005210,E54000048
E02005211,E54000048
E02005212,E54000048
E02005213,E54000048
E02005214,E54000048
E02005215,E54000048
E02005216,E54000048
E02005217,E54000048
E02005218,E54000048
E02005219,E54000048
E02005220,E54000048
E02005221,E54000048
E02005222,E54000048
E02005223,E54000048
E02005224,E54000048
E02005225,E54000048
E02005226,E54000048
E02005228,E54000048
E02005229,E54000048
E02005230,E54000048
E02005231,E54000048
E02005233,E54000048
E02005234,E54000048
E02005235,E54000048
E02005236,E54000048
E02005237,E54000048
E02005238,E54000048
E02005239,E54000048
E02005240,E54000048
E02005241,E54000048
E02005242,E54000048
E02005243,E54000048
E02005244,E54000048
E02005245,E54000048
E02005246,E54000048
E02005247,E54000048
E02005248,E54000048
E02005249,E54000048
E02005250,E54000048
E02005251,E54000048
E02005252,E54000048
E02005253,E54000048
E02005254,E54000048
E02005255,E54000048
E02005256,E54000048
E02005257,E54000048
E02005258,E54000048
E02005259,E54000048
E02005260,E54000048
E02005261,E54000048
E02005262,E54000048
E02005263,E54000048
E02005264,E54000048
E02005265,E54000048
E02005266,E54000048
E02005267,E54000048
E02005268,E54000048
E02005269,E54000048
E02005270,E54000048
E02005271,E54000048
E02005272,E54000048
E02005273,E54000048
E02005274,E54000048
E02005275,E54000048
E02005276,E54000048
E02005277,E54000048
E02005278,E54000048
E02005279,E54000048
E02005280,E54000048
E02005281,E54000048
E02005284,E54000048
E02005285,E54000048
E02005286,E54000048
E02005287,E54000048
E02005288,E54000048
E02005289,E54000048
E02005290,E54000048
E02005291,E54000048
E02005292,E54000048
E02005293,E54000048
E02005294,E54000048
E02005295,E54000048
E02005296,E54000048
E02005297,E54000048
E02005298,E54000048
E02005299,E54000048
E02005300,E54000048
E02005301,E54000048
E02005302,E54000048
E02005303,E54000048
E02005304,E54000048
E02005305,E54000048
E02005306,E54000048
E02005307,E54000048
E02005308,E54000048
E02005309,E54000048
E02005310,E54000048
E02005311,E54000048
E02005312,E54000048
E02005313,E54000048
E02005314,E54000048
E02005315,E54000048
E02005316,E54000048
E02005317,E54000048
E02005318,E54000048
E02005319,E54000048
E02005320,E54000048
E02005321,E54000048
E02005322,E54000048
E02005323,E54000048
E02005324,E54000048
E02005325,E54000048
E02005326,E54000048
E02005327,E54000048
E02005328,E54000048
E02005329,E54000048
E02005330,E54000048
E02005331,E54000048
E02005332,E54000048
E02005334,E54000015
E02005335,E54000015
E02005336,E54000015
E02005337,E54000015
E02005338,E54000015
E02005339,E54000015
E02005340,E54000015
E02005341,E54000015
E02005342,E54000015
E02005343,E54000015
E02005344,E54000015
E02005345,E54000015
E02005346,E54000015
E02005347,E54000015
E02005348,E54000015
E02005349,E54000015
E02005350,E54000015
E02005351,E54000015
E02005352,E54000015
E02005353,E54000015
E02005354,E54000015
E02005355,E54000015
E02005356,E54000015
E02005357,E54000015
E02005358,E54000015
E02005359,E54000015
E02005360,E54000015
E02005361,E54000015
E02005362,E54000015
E02005363,E54000015
E02005364,E54000015
E02005365,E54000015
E02005366,E54000015
E02005368,E54000015
E02005369,E54000015
E02005370,E54000015
E02005371,E54000015
E02005372,E54000015
E02005373,E54000015
E02005374,E54000015
E02005375,E54000015
E02005376,E54000015
E02005377,E54000015
E02005378,E54000015
E02005379,E54000015
E02005380,E54000015
E02005381,E54000015
E02005382,E54000015
E02005383,E54000015
E02005384,E54000015
E02005385,E54000015
E02005386,E54000015
E02005387,E54000015
E02005388,E54000015
E02005389,E54000015
E02005390,E54000015
E02005391,E54000015
E02005392,E54000015
E02005393,E54000015
E02005394,E54000015
E02005395,E54000015
E02005396,E54000015
E02005397,E54000015
E02005398,E54000015
E02005399,E54000015
E02005400,E54000015
E02005401,E54000015
E02005402,E54000015
E02005403,E54000015
E02005404,E54000015
E02005405,E54000015
E02005406,E54000015
E02005407,E54000015
E02005408,E54000015
E02005409,E54000015
E02005412,E54000015
E02005414,E54000015
E02005415,E54000015
E02005416,E54000015
E02005417,E54000013
E02005418,E54000013
E02005419,E54000013
E02005420,E54000013
E02005422,E54000013
E02005423,E54000013
E02005424,E54000013
E02005425,E54000013
E02005426,E54000013
E02005427,E54000013
E02005428,E54000013
E02005429,E54000013
E02005430,E54000013
E02005431,E54000013
E02005432,E54000013
E02005433,E54000013
E02005434,E54000013
E02005435,E54000013
E02005436,E54000013
E02005437,E54000013
E02005438,E54000013
E02005439,E54000013
E02005440,E54000013
E02005441,E54000013
E02005442,E54000013
E02005443,E54000013
E02005444,E54000013
E02005445,E54000013
E02005446,E54000013
E02005447,E54000013
E02005448,E54000013
E02005449,E54000013
E02005450,E54000013
E02005451,E54000013
E02005452,E54000013
E02005453,E54000013
E02005455,E54000013
E02005456,E54000013
E02005457,E54000013
E02005458,E54000013
E02005459,E54000013
E02005460,E54000013
E02005461,E54000013
E02005462,E54000013
E02005463,E54000013
E02005464,E54000013
E02005465,E54000013
E02005466,E54000013
E02005467,E54000013
E02005468,E54000013
E02005469,E54000013
E02005470,E54000013
E02005471,E54000013
E02005472,E54000013
E02005473,E54000013
E02005474,E54000013
E02005475,E54000013
E02005476,E54000013
E02005477,E54000013
E02005478,E54000013
E02005479,E54000013
E02005480,E54000013
E02005481,E54000013
E02005482,E54000013
E02005483,E54000013
E02005484,E54000013
E02005485,E54000013
E02005486,E54000013
E02005487,E54000013
E02005488,E54000013
E02005489,E54000013
E02005490,E54000013
E02005491,E54000013
E02005492,E54000013
E02005493,E54000013
E02005494,E54000013
E02005495,E54000013
E02005496,E54000013
E02005497,E54000013
E02005498,E54000013
E02005499,E54000013
E02005500,E54000013
E02005501,E54000013
E02005502,E54000013
E02005503,E54000022
E02005504,E54000022
E02005505,E54000022
E02005506,E54000022
E02005507,E54000022
E02005508,E54000022
E02005509,E54000022
E02005510,E54000022
E02005511,E54000022
E02005512,E54000022
E02005513,E54000022
E02005514,E54000022
E02005515,E54000022
E02005516,E54000022
E02005517,E54000022
E02005518,E54000022
E02005519,E54000022
E02005520,E54000022
E02005521,E54000022
E02005522,E54000022
E02005523,E54000022
E02005524,E54000022
E02005525,E54000022
E02005526,E54000022
E02005527,E54000022
E02005528,E54000022
E02005529,E54000022
E02005530,E54000022
E02005531,E54000022
E02005532,E54000022
E02005533,E54000022
E02005534,E54000022
E02005535,E54000022
E02005536,E54000022
E02005537,E54000022
E02005538,E54000022
E02005539,E54000022
E02005540,E54000022
E02005541,E54000022
E02005542,E54000022
E02005543,E54000022
E02005544,E54000022
E02005545,E54000022
E02005546,E54000022
E02005547,E54000022
E02005548,E54000022
E02005549,E54000022
E02005550,E54000022
E02005551,E54000022
E02005552,E54000022
E02005553,E54000022
E02005554,E54000022
E02005555,E54000022
E02005556,E54000022
E02005557,E54000022
E02005558,E54000022
E02005559,E54000022
E02005560,E54000022
E02005561,E54000022
E02005562,E54000022
E02005563,E54000022
E02005564,E54000022
E02005565,E54000022
E02005566,E54000022
E02005567,E54000022
E02005568,E54000022
E02005569,E54000022
E02005570,E54000022
E02005571,E54000022
E02005572,E54000022
E02005573,E54000022
E02005574,E54000022
E02005575,E54000022
E02005576,E54000022
E02005577,E54000022
E02005578,E54000022
E02005579,E54000022
E02005580,E54000022
E02005581,E54000022
E02005582,E54000022
E02005583,E54000022
E02005584,E54000022
E02005585,E54000022
E02005586,E54000022
E02005587,E54000022
E02005588,E54000022
E02005589,E54000022
E02005590,E54000022
E02005592,E54000022
E02005593,E54000022
E02005594,E54000022
E02005595,E54000022
E02005596,E54000022
E02005597,E54000022
E02005598,E54000022
E02005599,E54000022
E02005600,E54000022
E02005601,E54000022
E02005602,E54000022
E02005603,E54000022
E02005604,E54000022
E02005605,E54000022
E02005606,E54000022
E02005607,E54000022
E02005608,E54000022
E02005609,E54000022
E02005610,E54000022
E02005611,E54000022
E02005612,E54000020
E02005613,E54000020
E02005614,E54000020
E02005615,E54000020
E02005616,E54000020
E02005617,E54000020
E02005619,E54000020
E02005620,E54000020
E02005621,E54000020
E02005622,E54000020
E02005623,E54000020
E02005624,E54000020
E02005625,E54000020
E02005626,E54000020
E02005627,E54000020
E02005628,E54000020
E02005629,E54000021
E02005630,E54000021
E02005631,E54000020
E02005632,E54000020
E02005633,E54000020
E02005634,E54000020
E02005635,E54000020
E02005636,E54000020
E02005637,E54000020
E02005638,E54000020
E02005639,E54000020
E02005640,E54000020
E02005641,E54000020
E02005642,E54000020
E02005643,E54000020
E02005644,E54000020
E02005645,E54000020
E02005646,E54000020
E02005647,E54000020
E02005648,E54000020
E02005649,E54000020
E02005650,E54000020
E02005651,E54000020
E02005652,E54000020
E02005653,E54000020
E02005654,E54000020
E02005655,E54000020
E02005656,E54000020
E02005657,E54000020
E02005658,E54000020
E02005659,E54000020
E02005660,E54000020
E02005661,E54000020
E02005662,E54000020
E02005663,E54000020
E02005664,E54000020
E02005665,E54000020
E02005666,E54000020
E02005667,E54000020
E02005668,E54000020
E02005669,E54000020
E02005670,E54000020
E02005671,E54000020
E02005672,E54000020
E02005673,E54000020
E02005674,E54000020
E02005675,E54000020
E02005676,E54000020
E02005677,E54000020
E02005678,E54000020
E02005679,E54000020
E02005680,E54000020
E02005681,E54000020
E02005682,E54000020
E02005683,E54000020
E02005684,E54000020
E02005685,E54000020
E02005686,E54000020
E02005687,E54000020
E02005688,E54000020
E02005689,E54000020
E02005690,E54000020
E02005691,E54000020
E02005692,E54000020
E02005693,E54000020
E02005694,E54000020
E02005695,E54000020
E02005696,E54000020
E02005697,E54000020
E02005698,E54000020
E02005699,E54000020
E02005700,E54000020
E02005701,E54000020
E02005702,E54000050
